gname,pragma,acutal-perf,predicted-perf,acutal-util-LUT,predicted-util-LUT,acutal-util-FF,predicted-util-FF,acutal-util-DSP,predicted-util-DSP,acutal-util-BRAM,predicted-util-BRAM
fdtd-2d-large,1.0-1.0-1.0-1.0-1.0-12.0-1.0-2.0-1.0-1.0-100.0-1.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,0.43561965227127075,0.5699999928474426,0.5925488471984863,0.33000001311302185,0.3253117799758911,0.49000000953674316,0.49915841221809387,0.36000001430511475,0.392112672328949
fdtd-2d-large,1.0-1.0-1.0-1.0-1.0-1.0-16.0-32.0-1.0-100.0-50.0-50.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,0.8104590177536011,0.0,0.5201655626296997,0.0,0.2986863851547241,0.0,0.5012964010238647,0.0,0.5140554308891296
fdtd-2d-large,1.0-1.0-1.0-1.0-1.0-1.0-4.0-4.0-1.0-1.0-1.0-50.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,0.035582467913627625,0.0,0.04393353313207626,0.0,0.02993445098400116,0.0,0.03118753433227539,0.0,0.13158580660820007
fdtd-2d-large,1.0-16.0-199.0-1.0-199.0-8.0-32.0-32.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,-0.9996804594993591,0.0,0.15764200687408447,0.0,0.14395485818386078,0.0,0.15968972444534302,0.0,0.3906812071800232
fdtd-2d-large,1.0-1.0-1.0-1.0-2.0-1.0-1.0-2.0-1.0-100.0-100.0-1.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,1.5574971437454224,0.0,1.680799126625061,0.0,0.8672211766242981,0.0,0.7062546014785767,0.0,0.6534057259559631
fdtd-2d-large,1.0-1.0-1.0-1.0-1.0-1.0-8.0-2.0-1.0-1.0-1.0-50.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,-0.012845640070736408,0.0,0.045056067407131195,0.0,0.03576098382472992,0.0,0.03676307201385498,0.0,0.10898476839065552
fdtd-2d-large,1.0-1.0-1.0-1.0-1.0-1.0-2.0-1.0-1.0-1.0-50.0-100.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,0.024075761437416077,0.0,0.8553203344345093,0.0,0.4511290192604065,0.0,0.6739932298660278,0.0,0.45994335412979126
fdtd-2d-large,1.0-16.0-1.0-1.0-1.0-8.0-32.0-32.0-1.0-1.0-1.0-1.0-8.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,0.05659256875514984,0.0,0.15993013978004456,0.0,0.0676799863576889,0.0,0.03607255220413208,0.0,0.10852307081222534
fdtd-2d-large,20.0-32.0-1.0-1.0-1.0-1.0-1.0-4.0-1.0-100.0-100.0-1.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,1.5083608627319336,0.0,0.7731010913848877,0.0,0.47293156385421753,0.0,0.5678366422653198,0.0,0.5477210879325867
fdtd-2d-large,1.0-32.0-1.0-1.0-2.0-1.0-1.0-4.0-1.0-100.0-100.0-1.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,1.5653742551803589,0.0,1.8009331226348877,0.0,0.8871369957923889,0.0,0.707939863204956,0.0,0.6727500557899475
fdtd-2d-large,1.0-1.0-1.0-1.0-1.0-1.0-239.0-32.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,0.3149319887161255,0.5099999904632568,0.508843183517456,0.3100000023841858,0.31059014797210693,0.49000000953674316,0.48094111680984497,0.30000001192092896,0.30798614025115967
fdtd-2d-large,1.0-1.0-1.0-1.0-1.0-1.0-4.0-16.0-1.0-100.0-1.0-1.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,0.6908440589904785,0.5199999809265137,0.5288494229316711,0.25999999046325684,0.2844918966293335,0.49000000953674316,0.4946507215499878,0.4699999988079071,0.49346911907196045
fdtd-2d-large,1.0-1.0-1.0-1.0-1.0-1.0-4.0-32.0-1.0-1.0-50.0-50.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,0.06069771945476532,0.0,0.09423794597387314,0.0,0.05936245620250702,0.0,0.05720174312591553,0.0,0.08413907885551453
fdtd-2d-large,100.0-16.0-199.0-1.0-1.0-8.0-32.0-32.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0-199.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,-0.353793740272522,0.0,0.08119987696409225,0.0,0.17931948602199554,0.0,0.14979124069213867,0.0,0.3463032841682434
fdtd-2d-large,1.0-1.0-1.0-1.0-1.0-1.0-16.0-16.0-1.0-100.0-1.0-1.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,0.8041110038757324,0.5199999809265137,0.521032989025116,0.27000001072883606,0.2840481996536255,0.49000000953674316,0.47247645258903503,0.4699999988079071,0.4945794641971588
fdtd-2d-large,1.0-1.0-1.0-1.0-1.0-1.0-4.0-2.0-1.0-100.0-50.0-50.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,0.5026813745498657,0.0,0.5453982353210449,0.0,0.29272377490997314,0.0,0.527163028717041,0.0,0.5640852451324463
fdtd-2d-large,1.0-1.0-1.0-1.0-1.0-1.0-8.0-32.0-1.0-1.0-1.0-50.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,0.08931319415569305,0.0,0.09188493341207504,0.0,0.05764035880565643,0.0,0.0540546178817749,0.0,0.08122444152832031
fdtd-2d-large,1.0-1.0-1.0-1.0-16.0-1.0-1.0-32.0-1.0-100.0-100.0-1.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,0.36066973209381104,0.0,-0.40689563751220703,0.0,0.3935554623603821,0.0,0.5476419925689697,0.0,0.5377163887023926
