gname,pragma,acutal-perf,predicted-perf,acutal-util-LUT,predicted-util-LUT,acutal-util-FF,predicted-util-FF,acutal-util-DSP,predicted-util-DSP,acutal-util-BRAM,predicted-util-BRAM
trmm-opt,1.0-20.0-15.0-1.0-1.0-1.0-2.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.6223316192626953,0.0,0.20618370175361633,0.0,0.05581067502498627,0.0,1.7986268997192383,0.0,0.017266064882278442
trmm-opt,1.0-20.0-16.0-1.0-50.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.7309045791625977,0.0,0.3498353660106659,0.0,0.1227036565542221,0.0,1.4502627849578857,0.0,0.023684799671173096
trmm-opt,1.0-8.0-15.0-1.0-1.0-1.0-8.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.36892032623291,0.0,0.05582603067159653,0.0,0.045399829745292664,0.0,0.05926251411437988,0.0,0.030253082513809204
trmm-opt,1.0-16.0-20.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.8243579864501953,0.0,0.35740548372268677,0.0,0.10366366803646088,0.0,1.7581316232681274,0.0,0.019310861825942993
trmm-opt,2.0-10.0-1.0-1.0-100.0-1.0-2.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,5.448507308959961,0.0,0.8417822122573853,0.0,3.319199800491333,0.0,1.437296986579895,0.0,0.018247127532958984
trmm-opt,2.0-5.0-1.0-1.0-100.0-1.0-4.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,5.179385662078857,0.0,0.5674146413803101,0.0,2.0877492427825928,0.0,0.49217796325683594,0.0,0.014989584684371948
trmm-opt,1.0-4.0-12.0-1.0-50.0-1.0-8.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.307246208190918,0.0,0.06561138480901718,0.0,0.029874488711357117,0.0,0.08592879772186279,0.0,0.07153907418251038
trmm-opt,1.0-8.0-10.0-1.0-50.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.336874485015869,0.0,0.13198313117027283,0.0,0.12731407582759857,0.0,0.2474980354309082,0.0,0.04758545756340027
trmm-opt,1.0-2.0-8.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,1.9024864435195923,0.0,0.06341036409139633,0.0,0.03608374297618866,0.0,0.05266690254211426,0.0,0.033089518547058105
trmm-opt,1.0-10.0-1.0-50.0-100.0-2.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.518326759338379,0.0,0.6848910450935364,0.0,0.33393752574920654,0.0,1.0173444747924805,0.0,0.020038962364196777
trmm-opt,2.0-1.0-4.0-1.0-1.0-1.0-80.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.4918737411499023,0.0,0.05606236308813095,0.0,-0.015041066333651543,0.0,0.011265397071838379,0.0,0.03396943211555481
trmm-opt,1.0-1.0-32.0-1.0-1.0-8.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,1.7792057991027832,0.0,0.05350061506032944,0.0,0.02071736752986908,0.0,0.012279927730560303,0.0,0.016583114862442017
trmm-opt,1.0-2.0-4.0-1.0-50.0-1.0-8.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,1.7810249328613281,0.0,0.07496216148138046,0.0,0.03486339747905731,0.0,0.08758753538131714,0.0,0.062292665243148804
trmm-opt,1.0-10.0-16.0-1.0-50.0-1.0-2.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,3.36991810798645,0.0,0.22079667448997498,0.0,0.0971565693616867,0.0,0.23908066749572754,0.0,0.009963184595108032
trmm-opt,1.0-20.0-16.0-1.0-50.0-1.0-4.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.5384535789489746,0.0,0.19998469948768616,0.0,0.08085225522518158,0.0,1.3254526853561401,0.0,0.016723722219467163
trmm-opt,1.0-2.0-20.0-1.0-1.0-1.0-4.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.6399786472320557,0.0,0.07245894521474838,0.0,0.043664976954460144,0.0,0.07535964250564575,0.0,0.02887517213821411
trmm-opt,1.0-5.0-16.0-1.0-50.0-1.0-8.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.4131007194519043,0.0,0.05493559688329697,0.0,0.036607250571250916,0.0,0.12127625942230225,0.0,0.03782358765602112
trmm-opt,1.0-5.0-8.0-1.0-1.0-1.0-8.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.236974000930786,0.0,0.04100366681814194,0.0,0.03624908626079559,0.0,0.09315669536590576,0.0,0.044244617223739624
trmm-opt,1.0-32.0-60.0-1.0-50.0-1.0-2.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.33363676071167,0.0,1.344406008720398,0.0,0.572760820388794,0.0,1.4108662605285645,0.0,0.024198323488235474
trmm-opt,1.0-8.0-60.0-50.0-50.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.713878154754639,0.0,0.543364405632019,0.0,0.3604954481124878,0.0,0.7924344539642334,0.0,0.007016122341156006
trmm-opt,1.0-1.0-4.0-50.0-1.0-60.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.1054062843322754,0.0,0.03589608520269394,0.0,0.014294788241386414,0.0,0.0062247514724731445,0.0,0.02302461862564087
trmm-opt,2.0-5.0-1.0-50.0-100.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,5.6258416175842285,0.0,0.6315214037895203,0.0,2.545748710632324,0.0,0.7322039604187012,0.0,0.017973214387893677
trmm-opt,1.0-8.0-20.0-1.0-1.0-1.0-2.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,3.188617706298828,0.0,0.10425247997045517,0.0,0.05396072566509247,0.0,0.029980182647705078,0.0,0.016710400581359863
trmm-opt,1.0-2.0-30.0-1.0-1.0-1.0-2.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.4115407466888428,0.0,0.07930263131856918,0.0,0.03074561059474945,0.0,0.03293126821517944,0.0,0.03502774238586426
trmm-opt,1.0-32.0-4.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.163856029510498,0.0,0.07183101028203964,0.0,-3.833995288005099e-05,0.0,0.05630308389663696,0.0,0.023947030305862427
trmm-opt,1.0-32.0-30.0-1.0-50.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.5438833236694336,0.0,0.11418702453374863,0.0,0.034780070185661316,0.0,0.11120623350143433,0.0,0.0005364567041397095
trmm-opt,1.0-5.0-8.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.311091423034668,0.0,0.09083011001348495,0.0,0.05482868850231171,0.0,0.028219759464263916,0.0,0.04414054751396179
trmm-opt,1.0-8.0-8.0-1.0-1.0-1.0-2.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.2727341651916504,0.0,0.1009412631392479,0.0,0.052942439913749695,0.0,0.015184760093688965,0.0,0.022056162357330322
trmm-opt,10.0-1.0-4.0-1.0-1.0-1.0-80.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.4176816940307617,0.0,0.058192573487758636,0.0,3.462773084640503,0.0,-0.19047732651233673,0.0,0.017401814460754395
trmm-opt,1.0-8.0-10.0-1.0-50.0-1.0-4.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.59633207321167,0.0,0.07572808116674423,0.0,0.0510547012090683,0.0,0.02619105577468872,0.0,0.02797079086303711
trmm-opt,1.0-8.0-16.0-1.0-50.0-1.0-8.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.3381245136260986,0.0,0.07033630460500717,0.0,0.04861466586589813,0.0,0.054973721504211426,0.0,0.03148499131202698
