gname,pragma,acutal-perf,predicted-perf,acutal-util-LUT,predicted-util-LUT,acutal-util-FF,predicted-util-FF,acutal-util-DSP,predicted-util-DSP,acutal-util-BRAM,predicted-util-BRAM
spmv-ellpack,1.0-50.0-494.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,5.123243808746338,0.009999999776482582,0.00046368688344955444,0.0,0.018032774329185486,0.0,0.02747035026550293,0.009999999776482582,0.02318674325942993
spmv-ellpack,32.0-100.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,5.0389299392700195,0.09000000357627869,0.062278829514980316,0.03999999910593033,0.012134656310081482,0.0,0.007391571998596191,0.009999999776482582,0.009621500968933105
spmv-ellpack,32.0-100.0-8.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.660467147827148,0.10000000149011612,0.06292208284139633,0.05000000074505806,0.0136328786611557,0.0,0.00540614128112793,0.009999999776482582,0.019515305757522583
spmv-ellpack,8.0-100.0-4.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.961305141448975,0.029999999329447746,0.04307498782873154,0.009999999776482582,0.019119665026664734,0.0,0.005861937999725342,0.009999999776482582,0.011842936277389526
spmv-ellpack,13.0-1.0-2.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.920698642730713,0.03999999910593033,0.037112556397914886,0.019999999552965164,0.018283531069755554,0.0,-0.004873224068433046,0.0,0.007486492395401001
spmv-ellpack,32.0-50.0-4.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.819968223571777,0.10000000149011612,0.06889703124761581,0.05000000074505806,0.015919014811515808,0.0,0.005454838275909424,0.009999999776482582,0.012927889823913574
spmv-ellpack,16.0-100.0-2.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.941064357757568,0.05000000074505806,0.040215395390987396,0.029999999329447746,0.014941498637199402,0.0,0.002988278865814209,0.009999999776482582,0.006808221340179443
spmv-ellpack,13.0-100.0-8.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.970991134643555,0.03999999910593033,0.043959103524684906,0.019999999552965164,0.012731656432151794,0.0,0.0001399517059326172,0.009999999776482582,0.011566698551177979
spmv-ellpack,32.0-100.0-2.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.883584022521973,0.10000000149011612,0.0724572166800499,0.05000000074505806,0.01292620599269867,0.0,0.014709115028381348,0.009999999776482582,0.011552751064300537
spmv-ellpack,19.0-100.0-8.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.873798847198486,0.05999999865889549,0.051895104348659515,0.029999999329447746,0.011518105864524841,0.0,0.0005589127540588379,0.0,0.014814019203186035
spmv-ellpack,8.0-100.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,5.1291184425354,0.029999999329447746,0.028560005128383636,0.009999999776482582,0.014224812388420105,0.0,0.007772505283355713,0.009999999776482582,0.006830990314483643
