gname,pragma,acutal-perf,predicted-perf,acutal-util-LUT,predicted-util-LUT,acutal-util-FF,predicted-util-FF,acutal-util-DSP,predicted-util-DSP,acutal-util-BRAM,predicted-util-BRAM
gemm-p-large,1.0-1.0-2.0-11.0-1.0-50.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,1.3581784963607788,0.05999999865889549,0.05509939044713974,0.029999999329447746,0.016886159777641296,0.03999999910593033,0.031300246715545654,0.10000000149011612,0.08704107999801636
gemm-p-large,1.0-2.0-5.0-1.0-1.0-100.0-1.0-2.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.0929484367370605,0.0,0.42225709557533264,0.0,0.12203244864940643,0.0,0.1776377558708191,0.0,0.048096030950546265
gemm-p-large,8.0-32.0-1.0-1.0-1.0-100.0-1.0-240.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.433206081390381,0.0,0.16047444939613342,0.0,0.07023732364177704,0.0,0.1286228895187378,0.0,0.18085968494415283
gemm-p-large,25.0-32.0-16.0-4.0-1.0-50.0-8.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.668308734893799,0.0,0.2216203510761261,0.0,0.1515945941209793,0.0,0.5209946036338806,0.0,0.19470125436782837
gemm-p-large,25.0-32.0-16.0-4.0-1.0-50.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.572183609008789,0.0,0.25244981050491333,0.0,0.11073239147663116,0.0,0.4448949098587036,0.0,0.14430883526802063
gemm-p-large,1.0-1.0-8.0-1.0-1.0-100.0-1.0-2.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.469684362411499,0.0,0.7272816896438599,0.0,0.4108474850654602,0.0,0.6914598941802979,0.0,0.03276026248931885
gemm-p-large,25.0-16.0-8.0-1.0-1.0-100.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,3.5310888290405273,0.0,0.6925384998321533,0.0,0.4388182759284973,0.0,0.5826587080955505,0.0,0.179691880941391
gemm-p-large,4.0-4.0-16.0-4.0-50.0-50.0-8.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.5474853515625,0.0,0.2065214216709137,0.0,0.093804731965065,0.0,0.20232456922531128,0.0,0.12133824825286865
gemm-p-large,4.0-2.0-16.0-4.0-1.0-50.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.485931873321533,0.0,0.20901677012443542,0.0,0.10068832337856293,0.0,0.20903372764587402,0.0,0.08859962224960327
gemm-p-large,16.0-16.0-16.0-4.0-1.0-50.0-2.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.5023529529571533,0.0,0.24237239360809326,0.0,0.10887710750102997,0.0,0.3678239583969116,0.0,0.0925230085849762
