ids,valid,predicted-perf,predicted-util-LUT,predicted-util-DSP,predicted-util-FF,predicted-util-BRAM
4159,True,1.7655088901519775,0.1913416087627411,0.4595693945884704,0.173556312918663,0.023248016834259
4160,True,1.93476676940918,0.0771837458014488,0.0162770748138427,0.0304964631795883,0.0331955850124359
4161,True,1.5807645320892334,0.2673476040363312,0.2309073209762573,0.5082290768623352,0.0229844748973846
4162,True,1.055620551109314,0.0516974553465843,0.0351074934005737,1.2238335609436035,0.0267656147480011
4163,True,1.6640357971191406,0.1432444155216217,0.0375661849975585,0.0787373036146164,0.0440992414951324
4164,True,2.225215435028076,0.2682449221611023,0.2551252841949463,0.181213691830635,0.0316501259803772
4165,True,1.949635982513428,0.5416592955589294,0.4715100228786468,1.09960675239563,0.0247318744659423
4166,True,1.7301477193832395,0.0875085219740867,0.1135817766189575,0.1050701886415481,0.0370368957519531
4167,True,2.236485719680786,0.0789012536406517,0.158860445022583,0.0288039296865463,0.0437569916248321
4168,True,2.0495975017547607,0.3565118610858917,0.3528222441673279,0.8460730314254761,0.0387924909591674
4169,True,2.3866772651672363,0.0815067514777183,0.1828791499137878,0.0479767769575119,0.0440000891685485
4170,True,3.508294582366944,0.1232794746756553,0.0818656682968139,0.1330563277006149,0.125247985124588
4171,True,4.282938480377197,1.825143337249756,0.4108818769454956,1.549724578857422,0.0235936045646667
4172,True,3.671284675598145,0.1075228676199913,0.0915325880050659,0.077551856637001,0.0302822887897491
4173,True,1.820024013519287,0.0810855850577354,0.0199233889579772,0.0747018307447433,0.0589552670717239
4174,True,2.030758857727051,0.1602995097637176,0.30472531914711,0.1072131544351577,0.036434531211853
4175,True,4.666385650634766,0.3932587206363678,0.3722184598445892,0.8348228931427002,0.0292029380798339
4176,True,3.1995749473571777,0.1052772626280784,0.0862214565277099,0.0605907589197158,0.0279517471790313
4177,True,1.0833500623703003,0.1295760571956634,0.0359834432601928,2.1461710929870605,0.0266780853271484
4178,True,2.906855821609497,0.2008506953716278,0.1422474980354309,0.1567722707986831,0.0378786027431488
4179,True,2.297654628753662,0.1025259718298912,0.2435751557350158,0.0827218145132064,0.0422660708427429
4180,True,2.243003845214844,0.1974778473377227,0.33057501912117,0.1302487999200821,0.0350841283798217
4181,True,3.4104554653167725,0.0744415745139122,0.071191132068634,0.0380005687475204,0.0384911298751831
4182,True,0.9508415460586548,0.0608880147337913,0.0609253644943237,0.0873195976018905,0.0395054221153259
4183,True,4.373456001281738,0.2951819002628326,0.2593007087707519,0.5437350273132324,0.0389991402626037
4184,True,3.467276096343994,0.1602230966091156,0.1036694049835205,0.1322540491819381,0.0325923562049865
4185,True,1.813967227935791,0.1548017561435699,0.3883090019226074,0.1503196805715561,0.0327720344066619
4186,True,1.1533997058868408,0.0647755488753318,0.0327632427215576,0.1306530684232711,0.0435440242290496
4187,True,2.4052541255950928,1.2254550457000732,0.8405018448829651,1.7659770250320437,0.0255218148231506
4188,True,2.358187198638916,0.1110840067267417,0.0722872614860534,0.0624013990163803,0.0634742975234985
4189,True,1.895530343055725,0.0658668503165245,0.0318168401718139,0.0127566307783126,0.0452933311462402
4190,True,2.6954691410064697,0.1759022772312164,0.1412981748580932,0.1228445917367935,0.0365593433380126
4191,True,2.078559398651123,0.0564957484602928,0.0167168378829956,0.0122685879468917,0.0580005347728729
4192,True,4.106022834777832,0.1917999684810638,0.0918046236038208,0.1261408179998397,0.0321193933486938
4193,True,2.194960594177246,0.0925566181540489,0.2033780813217163,0.0718037337064743,0.0436171889305114
4194,True,2.303767442703247,0.0717742070555687,0.1641688346862793,0.0522563904523849,0.0452658832073211
4195,True,1.5204613208770752,0.1215437874197959,0.1633112430572509,0.1164812296628952,0.0370000004768371
4196,True,1.063344120979309,0.0663081631064415,0.0716109275817871,0.1149158328771591,0.0410127937793731
4197,True,2.516604423522949,0.2994347214698791,0.2428396940231323,0.2514309883117676,0.0335503816604614
4198,True,2.29128360748291,0.0786765441298484,0.0240416526794433,0.0171433538198471,0.0394228100776672
4199,True,2.3884599208831787,0.1304168403148651,0.2956941425800323,0.0906791538000106,0.0383635163307189
4200,True,1.009920358657837,0.0526540502905845,0.084823727607727,0.0876725763082504,0.0344463288784027
4201,True,4.367430686950684,0.3361855447292328,0.265220046043396,0.4396498203277588,0.0344174206256866
4202,True,1.575107455253601,0.0883499607443809,0.0186027288436889,0.0423366278409957,0.033480018377304
