ids,valid,predicted-perf,predicted-util-LUT,predicted-util-DSP,predicted-util-FF,predicted-util-BRAM
769,True,2.6640682220458984,0.0358912572264671,0.0259729623794555,0.0255065411329269,0.2476273030042648
770,True,2.666858196258545,0.3691473007202148,0.8831830620765686,0.3833333253860473,0.6245145797729492
771,True,2.9640376567840576,4.67935848236084,0.2168788313865661,0.3258993625640869,0.6697991490364075
772,True,2.7197911739349365,0.1224854215979576,0.0650767087936401,0.0601342171430587,0.2076923251152038
773,True,2.600776195526123,0.0261444672942161,0.0118016600608825,0.0144550055265426,0.1506621837615966
774,True,2.6802124977111816,0.1486155688762664,0.2789480686187744,0.2621549963951111,0.3292834162712097
775,True,2.593574047088623,0.035307191312313,0.0179510116577148,0.0185652822256088,0.092609018087387
776,True,2.6544406414031982,0.0514905080199241,0.0275062918663024,0.025913581252098,0.5109550952911377
777,True,2.705779790878296,0.06349428743124,0.0144147872924804,0.021962746977806,0.24168561398983
778,True,2.389289617538452,0.0398863777518272,0.0087904930114746,0.0116311758756637,0.086038053035736
779,True,2.823446273803711,0.4619521498680115,1.0292893648147583,0.3789293467998504,0.5346564054489136
780,True,2.665413856506348,0.0264043435454368,0.0175674557685852,0.0241216868162155,0.3994882106781006
781,True,2.8159351348876958,0.6891268491744995,1.419416069984436,0.4336470067501068,0.3919100761413574
782,True,2.7567617893218994,0.0658991560339927,0.0236899256706237,0.0299931615591049,0.4871262311935425
783,True,2.721441507339477,0.1632514894008636,0.540632963180542,0.3138855099678039,0.2205411344766616
784,True,2.801095485687256,0.0603836998343467,0.0138164162635803,0.0210760682821273,0.296908974647522
785,True,2.777905941009521,1.3854281902313232,2.232933282852173,0.433246910572052,1.093564510345459
786,True,2.5922179222106934,0.1248796209692955,0.1987749338150024,0.1793231815099716,0.198771059513092
787,True,2.7062129974365234,0.1126925572752952,0.1609324216842651,0.0568316429853439,0.227618783712387
788,True,2.494440078735352,0.0272948369383811,0.010152518749237,0.0139134973287582,0.0815621018409729
789,True,2.722994565963745,0.1092384681105613,0.1620106101036071,0.0567082613706588,0.2297082692384719
790,True,2.7095868587493896,0.0631576403975486,0.0242318511009216,0.0250438898801803,0.2307265102863311
791,True,2.7712674140930176,0.6206434965133667,1.1497125625610352,0.3736308813095093,0.6148033142089844
792,True,2.525287628173828,0.0368535742163658,0.0124247074127197,0.0343170017004013,0.164841741323471
793,True,2.4456472396850586,0.1219035014510154,0.0715888738632202,0.1368394345045089,0.0826543867588043
794,True,2.721900463104248,0.0673426017165184,0.0134727954864501,0.0229131430387496,0.2471513450145721
795,True,2.726597785949707,0.0702091082930564,0.0125372409820556,0.0208691209554672,0.2506783604621887
796,True,2.6800897121429443,0.0351558551192283,0.0100688338279724,0.02272330224514,0.2272368669509887
797,True,2.588750123977661,0.6736460328102112,0.1580804586410522,0.1190791875123977,0.2253344058990478
798,True,2.668358325958252,1.6684499979019165,1.8672970533370967,0.3505491018295288,1.4539666175842283
799,True,2.678846836090088,0.0478503927588462,0.0304985046386718,0.0289846509695053,0.5158305168151855
800,True,2.90006160736084,0.3902211785316467,1.2940064668655396,0.3867863416671753,0.4561555087566376
801,True,2.784032821655273,0.138759046792984,0.056177794933319,0.082237884402275,0.2129413485527038
802,True,2.690851211547852,0.167071133852005,0.4439809322357178,0.2849101424217224,0.3169182538986206
803,True,2.6780238151550293,0.0460496172308921,0.0347936749458313,0.0311739891767501,0.5176929235458374
804,True,2.7191319465637207,0.0673508271574974,0.0083177089691162,0.0225341767072677,0.2948737740516662
805,True,2.41389536857605,1.138510823249817,1.6560311317443848,0.3838822245597839,1.0660912990570068
806,True,2.4296796321868896,0.058562122285366,0.0161393880844116,0.0214609950780868,0.0430927872657775
807,True,2.936610698699951,0.7980111241340637,0.9746687412261964,0.6941733956336975,1.4618935585021973
808,True,2.486898422241211,0.0189257487654685,0.0150159001350402,0.0132760852575302,0.0785799324512481
809,True,2.364706516265869,0.2511462569236755,0.1072397232055664,0.0861584395170211,0.1013446748256683
810,True,2.691081523895264,0.0471621379256248,0.0240606665611267,0.0254508107900619,0.5001077651977539
811,True,2.76300048828125,0.0630361661314964,0.0270345211029052,0.0368952602148056,0.4666396975517273
812,True,2.7266175746917725,0.0355626568198204,0.0249863266944885,0.0298917740583419,0.2776978015899658
813,True,2.759138584136963,0.0672123059630394,0.0211976766586303,0.0275534838438034,0.4823172688484192
814,True,2.725940227508545,0.0394583567976951,0.0154831409454345,0.0133600682020187,0.2880987226963043
815,True,2.4598751068115234,0.0279889330267906,0.0100993514060974,0.0140702575445175,0.0897906124591827
816,True,2.775375366210937,1.3359472751617432,2.390380382537842,0.3915043771266937,0.9525225758552552
817,True,2.72932767868042,0.0456882342696189,0.0343477725982666,0.0356458276510238,0.2080097943544387
818,True,2.761421203613281,0.188527911901474,0.5226883292198181,0.3168517351150512,0.1856694817543029
819,True,2.765644073486328,0.7597732543945312,1.4052472114562988,0.4338032603263855,0.7569037675857544
820,True,2.76326847076416,0.1156563982367515,0.0523377656936645,0.035252496600151,0.4727733135223388
821,True,2.766713380813598,0.0752058252692222,0.0137542486190795,0.0268647521734237,0.4699212312698364
822,True,2.6881215572357178,0.0528133139014244,0.034866452217102,0.0264845937490463,0.2220612466335296
823,True,2.646170139312744,0.0367279276251792,0.0092732310295104,0.0314633101224899,0.2611531913280487
824,True,2.492710828781128,0.0308750495314598,0.0078773498535156,0.0130261033773422,0.1504155695438385
825,True,2.5839195251464844,0.0409218892455101,0.0098560452461242,0.0118488520383834,0.0869321525096893
826,True,2.417034149169922,0.0249228700995445,0.0250467658042907,0.016383096575737,0.0815739631652832
827,True,3.052973985671997,0.9959992170333862,1.4593026638031006,0.8826804161071777,2.218364715576172
828,True,2.6913156509399414,1.144147515296936,1.5366982221603394,0.54888516664505,1.450211763381958
829,True,2.8412556648254395,0.3587749898433685,0.9673081636428832,0.3944833278656006,0.387658417224884
830,True,2.61123275756836,0.1880453526973724,0.5944169163703918,0.2833386659622192,0.3206831812858581
831,True,2.7618727684021,0.593116044998169,0.1175616383552551,0.1434100419282913,0.313687264919281
832,True,2.700173854827881,0.417811781167984,1.5051860809326172,0.1285915225744247,0.7550902366638184
833,True,2.5858678817749023,0.2841005325317383,0.991089642047882,0.4069722294807434,0.2568333745002746
834,True,2.370158672332764,0.6889724731445312,0.8886072635650635,0.3807862102985382,1.4228017330169678
835,True,2.5093140602111816,2.1250152587890625,1.8989758491516116,0.6136723160743713,1.1226606369018557
836,True,2.810565948486328,0.1418398320674896,0.077798843383789,0.0827252119779586,0.1973220705986023
837,True,2.830399990081787,0.136563628911972,0.2186323404312133,0.1000678390264511,0.4377173185348511
838,True,2.3205370903015137,0.0262425169348716,0.0143184065818786,0.0097666233777999,0.046724647283554
839,True,2.647073268890381,0.1454568207263946,0.0865136981010437,0.1986382454633712,0.2567632794380188
840,True,2.580927610397339,0.0298091992735862,0.0106359720230102,0.0150066465139389,0.1493372619152069
