ids,valid,predicted-perf,predicted-util-LUT,predicted-util-DSP,predicted-util-FF,predicted-util-BRAM
4203,True,3.751558303833008,0.0988315567374229,0.0197076797485351,0.0639826506376266,0.0394355058670043
4204,True,3.004539728164673,0.0576954111456871,0.0437939763069152,0.0293197482824325,0.0494738221168518
4205,True,3.785573720932007,0.2594552636146545,0.054498016834259,0.1746235340833664,0.0622951090335845
4206,True,3.3376171588897705,0.1097291931509971,0.0468418002128601,0.053537830710411,0.0376294553279876
4207,True,3.425778865814209,0.0997402891516685,0.1971686482429504,0.0738114863634109,0.0436954796314239
4208,True,3.3275299072265625,0.1257553994655609,0.0564377903938293,0.0657182484865188,0.0397682189941406
4209,True,3.953275203704834,0.6575773358345032,1.1294517517089844,1.057701587677002,0.0191416144371032
4210,True,3.152748107910156,0.0833758935332298,0.0248242020606994,0.0471954196691513,0.032962143421173
4211,True,3.3043131828308105,0.2953906953334808,0.0396355390548706,0.2172635048627853,0.0204664170742034
4212,True,2.384886741638184,0.0384822711348533,0.0143099427223205,0.0134980529546737,0.0434731245040893
4213,True,3.2453203201293945,0.1119723543524742,0.0521435141563415,0.0534030646085739,0.0397317111492157
4214,True,3.220885992050171,0.3154103755950928,0.0430940389633178,0.2688218355178833,0.0231037735939025
4215,True,3.3530468940734863,0.0190848335623741,0.1021574735641479,0.2017316669225692,0.0576724112033844
4216,True,2.7692556381225586,0.0703802928328514,0.0446069836616516,0.0286347717046737,0.0262941718101501
4217,True,3.094903945922852,0.154153436422348,0.0324566960334777,0.1014331430196762,0.0280293822288513
4218,True,1.2630172967910769,0.1117226108908653,0.1049695014953613,0.0549246221780777,0.0237874388694763
4219,True,2.903214454650879,0.0794698223471641,0.0523355603218078,0.0553921312093734,0.0330142974853515
4220,True,2.784104824066162,0.0818752273917198,0.0635017156600952,0.0300237387418746,0.0731842517852783
4221,True,4.109258651733398,2.847373962402344,2.0692176818847656,2.085522413253784,0.0305002331733703
4222,True,1.7535192966461182,0.067645750939846,0.0332090258598327,0.0168226212263107,0.0478857159614563
4223,True,3.7210445404052734,0.1048034653067588,0.0242246389389038,0.0698483437299728,0.0469502210617065
4224,True,2.7704503536224365,0.0671817287802696,0.039031982421875,0.035663828253746,0.0248939990997314
4225,True,3.747135877609253,0.121056817471981,0.0262389183044433,0.0792233794927597,0.0504616200923919
4226,True,3.1551661491394043,0.130984753370285,0.06165611743927,0.0592776983976364,0.0655606985092163
4227,True,2.429880380630493,0.0451473221182823,0.0223971009254455,0.0111045092344284,0.0218446850776672
4228,True,3.020822763442993,0.104459248483181,0.3049501776695251,0.066970869898796,0.0403512716293334
4229,True,2.7617359161376958,0.0510704144835472,0.025591492652893,0.0235703438520431,0.0077487826347351
4230,True,1.273372769355774,0.1093746647238731,0.140512466430664,0.0543973892927169,0.0222324728965759
4231,True,2.8755552768707275,0.1022334918379783,0.0486413240432739,0.0365509837865829,0.0592319071292877
4232,True,2.2485156059265137,0.0787556990981102,0.0140515565872192,0.0133712738752365,0.0163921117782592
4233,True,2.355589866638184,0.0551797375082969,0.0508233308792114,0.0273660272359848,0.0650853216648101
4234,True,2.8671836853027344,0.0906457528471946,0.0825263857841491,0.0530877560377121,0.0380012989044189
4235,True,2.8732149600982666,0.038348339498043,0.0445454716682434,0.017884537577629,0.0578972399234771
4236,True,2.7916717529296875,0.0658791288733482,0.0390353202819824,0.0249789208173751,0.0140073895454406
4237,True,4.145350933074951,1.293713927268982,1.2317148447036743,1.4270459413528442,0.0250191688537597
4238,True,3.3173673152923584,0.091262899339199,0.037812054157257,0.0432880371809005,0.0357043147087097
4239,True,3.330902576446533,0.1059475764632225,0.041774034500122,0.07281394302845,0.0355137288570404
4240,True,2.35206151008606,0.0537787899374961,0.0394731760025024,0.0217530578374862,0.0438088774681091
4241,True,3.392284393310547,0.1234776601195335,0.0584043860435485,0.0623706728219985,0.0390996932983398
4242,True,2.936208248138428,0.0620945319533348,0.0581175684928894,0.0360092371702194,0.0375260710716247
4243,True,3.313431739807129,0.1160124763846397,0.0512690544128418,0.0545830577611923,0.0394488871097564
4244,True,2.979903221130371,0.0928439125418663,0.0713070034980773,0.0721417516469955,0.0435931682586669
4245,True,2.7667195796966557,0.0534218177199363,0.027153730392456,0.0174530595541,0.0012822449207305
4246,True,2.8383634090423584,0.1028984412550926,0.0561424493789672,0.0363107174634933,0.0668194591999054
4247,True,3.081439971923828,0.0658832415938377,0.0142200589179992,0.0251942127943038,0.0329650044441223
4248,True,1.1935949325561523,0.0870029553771019,0.0597188472747802,0.0360344499349594,0.0242908298969268
4249,True,1.2529326677322388,0.103179357945919,0.0799131989479065,0.0660946518182754,0.0279536843299865
4250,True,3.064794540405273,0.0536062940955162,0.012560486793518,0.0235099047422409,0.0341963768005371
4251,True,3.2152700424194336,0.1222223863005638,0.0552981495857238,0.0510089844465255,0.0637018978595733
4252,True,3.7500500679016113,0.1292022168636322,0.0243162512779235,0.0682921856641769,0.0491009354591369
4253,True,2.956959724426269,0.047925017774105,0.0188495516777038,0.0167330354452133,0.0697131156921386
4254,True,2.9804553985595703,0.1180750951170921,0.1043062210083007,0.0862733274698257,0.0478618144989013
