ids,valid,predicted-perf,predicted-util-LUT,predicted-util-DSP,predicted-util-FF,predicted-util-BRAM
308,True,-0.2829805314540863,0.0190083608031272,0.0116968154907226,-0.0071222009137272,0.0183954834938049
309,True,0.2044144719839096,0.4397996664047241,0.5808457732200623,0.2102527618408203,0.0244858562946319
310,True,-0.2637919485569,0.0296546444296836,-0.0036106333136558,0.0101255029439926,0.0202488005161285
311,True,0.2069713920354843,0.2723665535449981,0.5283306241035461,0.1191897243261337,0.0108258724212646
312,True,1.1803025007247925,0.7067104578018188,0.6698623895645142,0.4160362482070923,0.0213831961154937
313,True,-0.5842958688735962,0.1055594906210899,0.0100290179252624,0.0259549468755722,-0.0004763660253956
314,True,-0.1540004760026931,0.1933750808238983,0.0106425285339355,0.065881535410881,0.0018052458763122
315,True,0.2488539665937423,0.4530102014541626,0.3991943299770355,0.3440604209899902,0.0215579271316528
316,True,-0.2522169351577759,3.3250865936279297,3.654791831970215,1.1412394046783447,0.0241599977016448
317,True,-0.3115342259407043,0.0727413520216941,-0.0057108621113002,0.0297226756811141,0.0328269600868225
318,True,1.3670397996902466,0.9230297207832336,0.7727817893028259,0.4516063332557678,0.0253358483314514
319,True,-0.4279943108558655,0.0907058343291282,-0.0075356503948569,0.0405497401952743,0.0090210735797882
320,True,0.0556750148534774,0.434646338224411,0.5529302358627319,0.2302939295768737,0.0198110938072204
321,True,0.2152143567800521,0.497083455324173,0.3219590783119201,0.3032354712486267,0.0188761949539184
322,True,-0.2345067262649536,0.0490299686789512,-0.0015625653322786,0.0134720057249069,0.0210941433906555
323,True,-0.343630850315094,1.988731384277344,2.8609297275543213,0.4014890193939209,0.0196572542190551
324,True,0.1817459017038345,0.3374268412590027,0.436558723449707,0.1655000299215316,0.0156857371330261
325,True,-0.5318293571472168,0.0829141363501548,-0.0034709395840764,0.0319194048643112,0.0158766508102417
326,True,-0.3007888197898865,0.1648605763912201,0.000914454460144,0.062085673213005,0.0240530371665954
327,True,-0.3446434736251831,3.220145463943481,3.5481491088867188,0.9010376334190368,0.0229271650314331
328,True,-0.2085604518651962,0.1573162972927093,0.0171666145324707,0.0564074963331222,0.0175820589065551
329,True,-0.2641371488571167,0.0932920798659324,-0.0076700425706803,0.032738372683525,0.0233761072158813
330,True,-0.4215385317802429,0.0394271239638328,-0.0045868139714002,0.0138202160596847,0.025932639837265
331,True,-0.6129637956619263,0.1651945412158966,0.0105472803115844,0.0333392471075058,-0.0007567818975076
332,True,0.2084838598966598,0.4423815608024597,0.5084561109542847,0.239554077386856,0.0206345915794372
333,True,-0.2684170007705688,0.0523046478629112,0.0115916728973388,0.0201247185468673,0.0335303843021392
334,True,-0.2616128325462341,0.0533866509795188,0.0164251923561096,0.0191124528646469,0.0299077033996582
335,True,-0.3064181208610534,0.0484928712248802,-0.0024964590556919,0.0230703204870224,0.0239224135875701
336,True,-0.4550847709178924,0.0428022369742393,-0.0029684267938137,0.0108270496129989,0.0231528878211975
337,True,0.1204978674650192,0.389735460281372,0.5357254147529602,0.2037969529628753,0.0206201672554016
338,True,0.1729342192411422,0.7265961170196533,0.8919477462768555,0.4097213745117187,-0.00513526936993
339,True,-0.2532997727394104,0.1334663331508636,0.0351606607437133,0.0481514185667037,0.0176877081394195
340,True,0.096202865242958,0.3995783030986786,0.5307170748710632,0.1952191591262817,0.0192198753356933
341,True,0.2284382432699203,0.5177462100982666,0.4714414179325104,0.3525278270244598,0.0230477750301361
342,True,-0.2335400581359863,0.0574954971671104,0.0029851198196411,0.0165077894926071,0.0198820531368255
343,True,-0.2479333132505417,0.1063434705138206,0.0017381310462951,0.0332732647657394,0.0163226723670959
344,True,-0.2471834421157837,0.2529462575912475,0.0161283612251281,0.1018201857805252,0.0234397053718566
345,True,0.2709237337112427,0.4424752295017242,0.5218061804771423,0.2230586558580398,0.0292823910713195
346,True,-0.2828289270401001,0.0226851925253868,0.0065159201622009,-0.0014562275027856,0.0210783779621124
347,True,0.193320021033287,0.3545657694339752,0.4830211102962494,0.195533350110054,0.0124956369400024
348,True,0.1990475505590438,0.7156285643577576,0.740386426448822,0.4259191751480102,0.056094080209732
349,True,0.0873119682073593,0.5962048768997192,0.627449631690979,0.3295044898986816,0.0323296785354614
350,True,0.12592314183712,0.4057560861110687,0.5390021800994873,0.1979619562625885,0.0215934514999389
351,True,-0.2588416635990143,0.0450390204787254,0.002679169178009,0.0233509987592697,0.029998242855072
352,True,-0.4480555057525635,0.0238812789320945,-0.0052023041062057,0.008423313498497,0.0295698940753936
353,True,1.1547491550445557,0.7766894102096558,0.7120919823646545,0.6150181293487549,0.0254193842411041
354,True,-0.0933733060956001,0.1747722923755645,0.0672200918197631,0.0741782039403915,0.0151757895946502
