gname,pragma,acutal-perf,predicted-perf,acutal-util-LUT,predicted-util-LUT,acutal-util-FF,predicted-util-FF,acutal-util-DSP,predicted-util-DSP,acutal-util-BRAM,predicted-util-BRAM
jacobi-1d,20.0-4.0-16.0-50.0-2.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,5.309350967407227,0.0,0.01713099330663681,0.0,0.03512601554393768,0.0,0.03314065933227539,0.0,0.0034320950508117676
jacobi-1d,1.0-8.0-4.0-50.0-4.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,5.013662815093994,0.019999999552965164,0.04131307452917099,0.009999999776482582,0.023240432143211365,0.009999999776482582,0.024566650390625,0.009999999776482582,0.006066322326660156
jacobi-1d,20.0-118.0-8.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,5.7675981521606445,0.0,0.10674699395895004,0.0,0.06908617913722992,0.0,0.12824797630310059,0.0,0.0049939751625061035
jacobi-1d,8.0-4.0-4.0-1.0-2.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,5.101501941680908,0.0,0.03182324022054672,0.0,0.034169360995292664,0.0,0.06674015522003174,0.0,0.00090789794921875
jacobi-1d,20.0-118.0-4.0-50.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,5.5718584060668945,0.0,0.09853532165288925,0.0,0.06811456382274628,0.0,0.14900946617126465,0.0,0.004442125558853149
jacobi-1d,20.0-32.0-16.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,5.666194438934326,0.0,-0.003785378998145461,0.0,0.029468223452568054,0.0,0.030641376972198486,0.0,0.006432533264160156
jacobi-1d,4.0-32.0-16.0-1.0-8.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,5.38338041305542,0.0,0.02314593642950058,0.0,0.02742771804332733,0.0,0.05233794450759888,0.0,0.00594601035118103
jacobi-1d,4.0-1.0-8.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,5.365922451019287,0.0,-0.029853882268071175,0.0,0.013215109705924988,0.0,0.04195427894592285,0.0,0.004585057497024536
jacobi-1d,8.0-1.0-118.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,3.627410650253296,0.0,0.009691260755062103,0.0,0.02593664824962616,0.0,0.11546021699905396,0.0,0.009100764989852905
jacobi-1d,4.0-16.0-4.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,5.422041893005371,0.0,0.0012239441275596619,0.0,0.04911892116069794,0.0,0.08156895637512207,0.0,0.008196651935577393
jacobi-1d,5.0-8.0-8.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,5.4641337394714355,0.0,-0.02271384745836258,0.0,0.03859041631221771,0.0,0.04774653911590576,0.0,0.0016773045063018799
jacobi-1d,1.0-1.0-1.0-100.0-2.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.9926438331604,0.09000000357627869,0.12181206792593002,0.05999999865889549,0.07739941775798798,0.1599999964237213,0.17876696586608887,0.009999999776482582,0.014275580644607544
jacobi-1d,8.0-4.0-8.0-50.0-4.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,5.228358745574951,0.0,0.013960741460323334,0.0,0.03822098672389984,0.0,0.059639692306518555,0.0,0.0013774335384368896
jacobi-1d,2.0-8.0-4.0-50.0-2.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.7744035720825195,0.0,0.04655756801366806,0.0,0.035530492663383484,0.0,0.028685331344604492,0.0,0.006502509117126465
jacobi-1d,20.0-1.0-16.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,5.479416370391846,0.0,-0.022825565189123154,0.0,0.011209473013877869,0.0,-0.0012616298627108335,0.0,0.005534261465072632
jacobi-1d,1.0-4.0-2.0-50.0-40.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,5.253551959991455,0.0,0.013358674943447113,0.0,0.012854143977165222,0.0,0.020799756050109863,0.0,0.007471829652786255
jacobi-1d,32.0-4.0-8.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,5.421936511993408,0.0,-0.007276966702193022,0.0,0.020259544253349304,0.0,0.024395227432250977,0.0,0.0018305778503417969
jacobi-1d,4.0-4.0-8.0-1.0-2.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.908779621124268,0.0,0.020808301866054535,0.0,0.04722188413143158,0.0,0.0621488094329834,0.0,0.0019851624965667725
jacobi-1d,4.0-1.0-118.0-50.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,3.1628236770629883,0.0,0.020423971116542816,0.0,0.031663939356803894,0.0,0.20928478240966797,0.0,0.009567022323608398
jacobi-1d,20.0-118.0-4.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,5.644908428192139,0.0,0.09063848108053207,0.0,0.06660030782222748,0.0,0.13581544160842896,0.0,0.0038996636867523193
jacobi-1d,4.0-2.0-8.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,5.403029918670654,0.0,-0.021218571811914444,0.0,0.014235958456993103,0.0,0.04951906204223633,0.0,0.003793478012084961
jacobi-1d,2.0-1.0-1.0-50.0-2.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.537724018096924,0.0,0.02969958633184433,0.0,0.012991175055503845,0.0,0.009826838970184326,0.0,0.01067391037940979
jacobi-1d,1.0-16.0-4.0-50.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,5.391602993011475,0.0,0.04167654365301132,0.0,0.019700035452842712,0.0,0.029593348503112793,0.0,0.007522463798522949
jacobi-1d,5.0-32.0-16.0-1.0-8.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,5.428911209106445,0.0,0.020098291337490082,0.0,0.02547137439250946,0.0,0.04843604564666748,0.0,0.006499946117401123
