ids,valid,predicted-perf,predicted-util-LUT,predicted-util-DSP,predicted-util-FF,predicted-util-BRAM
1824,True,2.564338207244873,0.0071280226111412,0.0031438469886779,0.0193518251180648,0.0116968750953674
1825,True,1.6477783918380735,0.0181746706366539,0.0066075921058654,0.0165626853704452,0.0260079801082611
1826,True,1.4478429555892944,0.0028625354170799,-0.0018784025451168,0.0051922649145126,0.0280877649784088
1827,True,5.388052463531494,0.1359284818172454,0.1897495985031128,0.0714255422353744,0.0150455236434936
1828,True,1.028512477874756,0.0322008356451988,0.0112463235855102,0.0244493335485458,0.0261390805244445
1829,True,2.593567132949829,0.0427968725562095,0.0052788853645324,0.035278782248497,0.0149124562740325
1830,True,0.9734386205673218,0.1090090498328208,0.0767643451690673,0.0460091084241867,0.0132912099361419
1831,True,5.075390338897705,0.1901319921016693,0.3204240798950195,0.0872641652822494,0.0181117951869964
1832,True,1.424247145652771,0.0288768634200096,-0.00897067040205,-0.0061385543085634,0.0284782648086547
1833,True,2.657174825668335,0.0237683281302452,0.002023160457611,0.0262868255376815,0.016192615032196
1834,True,1.516352295875549,0.123198889195919,0.205372154712677,0.0714071244001388,0.0088856816291809
1835,True,1.729477047920227,0.0267395600676536,0.0059308409690856,0.0173571556806564,0.0143673419952392
1836,True,1.3066319227218628,-0.0136593636125326,0.0031371712684631,0.0202361196279525,0.0250519514083862
1837,True,1.6954028606414795,0.0070015415549278,0.0077177882194519,0.0174063891172409,0.0288040041923522
1838,True,1.0463528633117676,0.0441344603896141,-0.014956684783101,0.0303485244512558,0.0183420479297637
1839,True,2.0097827911376958,0.0350268110632896,0.0084705352783203,0.017419084906578,0.0165026783943176
1840,True,2.792884111404419,0.0512690767645835,0.0069634914398193,0.0443211048841476,0.013565570116043
1841,True,4.625275135040283,0.1676276624202728,0.2099746465682983,0.1120854467153549,0.014426052570343
1842,True,2.399015188217163,0.0327867493033409,0.00687837600708,0.0250100344419479,0.011797547340393
1843,True,4.625607967376709,0.2759900987148285,0.4136610031127929,0.1448739618062973,0.0122106671333312
1844,True,1.128186583518982,0.0154335722327232,0.0025873184204101,0.0194330662488937,0.0120271146297454
1845,True,5.425589084625244,5.325334548950195,11.995868682861328,2.6518726348876958,0.0081562995910644
1846,True,1.728901505470276,0.0106950625777244,0.0109368562698364,0.0054578036069869,0.0176623463630676
1847,True,1.341400384902954,0.059590958058834,0.0173889398574829,0.0088206380605697,0.0201587080955505
1848,True,2.405187129974365,0.0419339165091514,0.0038771629333496,0.0294245928525924,0.0133292078971862
1849,True,2.451281785964966,0.0743273124098777,0.029745876789093,0.0472956746816635,0.0177552700042724
1850,True,1.0940428972244265,0.0651177987456321,-0.0131821855902671,0.031346246600151,0.0162421464920043
1851,True,2.4528465270996094,0.0292703732848167,0.0030171275138854,0.0193819850683212,0.0119682848453521
1852,True,2.4175145626068115,0.0148659572005271,0.0060592293739318,0.0442222207784652,0.0096198916435241
1853,True,5.437607288360596,0.1287436187267303,0.0868148207664489,0.0507496446371078,0.0127540528774261
1854,True,2.1693263053894043,-0.0031285493168979,0.004620611667633,0.0256895273923873,0.0088613927364349
1855,True,1.4056578874588013,-0.0363852456212043,0.0068670511245727,-0.0065849367529153,0.0329179167747497
1856,True,2.175079822540283,-0.0131835751235485,0.0097402334213256,0.013154312968254,0.0116287469863891
1857,True,1.435295581817627,0.0100147947669029,-0.0026528155431151,-0.0027551327366381,0.0211044549942016
1858,True,1.8515503406524656,0.0092836245894432,0.0078556537628173,0.0068784803152084,0.0307137966156005
1859,True,1.1532254219055176,0.0639948472380638,-0.0058936164714396,0.028858944773674,0.0151697993278503
1860,True,5.737995624542236,1.755060076713562,3.261359453201294,1.1028780937194824,0.0077838003635406
1861,True,1.079544186592102,0.0170453414320945,0.0009483098983764,0.0123993009328842,0.0203222036361694
1862,True,2.4178943634033203,0.0278542265295982,0.0057849287986755,0.0175848454236984,0.018244594335556
1863,True,5.486173152923584,0.1531212627887725,0.2061266899108886,0.0776391476392746,0.0160421431064605
1864,True,3.0274205207824707,0.0262386426329612,0.0022658705711364,0.0193310230970382,0.0140248537063598
1865,True,1.6759053468704224,0.0192691311240196,0.0086520910263061,0.0402632802724838,0.0116082429885864
1866,True,6.3744330406188965,1.4538873434066772,1.6240246295928955,0.647178590297699,0.0131652355194091
1867,True,1.5068484544754028,0.0224536880850791,0.0086719989776611,0.0175590962171554,0.0197172760963439
1868,True,1.7194069623947144,0.0061234459280967,0.0031282305717468,0.0136385411024093,0.0248357653617858
1869,True,1.8227065801620483,0.0065887197852134,0.0010843276977539,0.0227832645177841,0.0131797194480896
1870,True,5.395864963531494,0.4695941507816314,1.0122716426849363,0.273830771446228,0.0111283659934997
1871,True,0.9595108032226562,0.001294158399105,0.0021811723709106,0.0264035314321517,0.0128958821296691
1872,True,2.5841338634490967,0.0212055072188377,0.0075252056121826,0.0163813680410385,0.0207014679908752
1873,True,6.478375911712647,2.7626097202301025,6.581832885742188,1.8805981874465945,0.0112411379814147
1874,True,2.122665882110596,0.0356740579009056,0.0074353814125061,0.0228475183248519,0.0128222107887268
1875,True,2.977034568786621,0.0292228683829307,0.0060209035873413,0.0125788897275924,0.0122324228286743
1876,True,2.6054623126983643,0.031811736524105,0.0056529641151428,0.0447683185338974,0.0106467604637146
1877,True,5.344765186309815,5.218923091888428,11.201301574707031,2.579697608947754,0.0080965459346771
1878,True,6.389725208282471,1.44413161277771,1.6305564641952517,0.6407652497291565,0.0117577314376831
1879,True,5.413913249969482,0.1124626621603965,0.1517742276191711,0.030464693903923,0.020386129617691
1880,True,2.080268859863281,-0.0006814436637796,0.0085838437080383,0.0440478771924972,0.0095923840999603
1881,True,1.2718082666397097,-0.011926875449717,0.0046991109848022,0.0257648080587387,0.0129182338714599
1882,True,0.9512395858764648,0.0614875182509422,-0.002467444166541,0.0173524469137191,0.0182606279850006
1883,True,1.234195113182068,0.0041510686278343,0.00026535987854,0.0407121032476425,0.0108856856822967
1884,True,3.952922582626343,0.1090202555060386,0.1061762571334838,0.0588815063238143,0.0136281549930572
1885,True,1.0143009424209597,0.0225900039076805,0.0092378854751586,0.0154178589582443,0.0178602337837219
1886,True,1.6780732870101929,0.0304317697882652,0.0054227113723754,0.0104119032621383,0.0258077085018157
1887,True,5.729930877685547,1.7395062446594238,3.231584072113037,1.0929865837097168,0.0090698599815368
1888,True,1.4578176736831665,0.0043391212821006,0.0040982961654663,0.0312901586294174,0.0134911835193634
1889,True,1.579099178314209,0.0393921956419944,0.0141721367835998,0.0185373872518539,0.0238465368747711
1890,True,1.8841748237609863,0.0046621784567832,0.0071367025375366,0.0063018649816513,0.0295013189315795
1891,True,2.648952007293701,0.04578747600317,0.0224341750144958,0.0267386883497238,0.0159636139869689
1892,True,5.413026809692383,0.0905215367674827,0.0893076062202453,0.0339234322309494,0.0189056694507598
1893,True,1.0635255575180054,0.0128943547606468,0.0030715465545654,0.0261372774839401,0.0144043266773223
1894,True,1.0508544445037842,0.0216367468237876,0.0069987177848815,0.0134779065847396,0.0179846286773681
1895,True,2.264193058013916,0.0191763862967491,0.0024114847183227,0.0176259130239486,0.0133167803287506
1896,True,1.9536899328231807,0.0271313413977623,0.0075524449348449,0.0176455229520797,0.0171752274036407
1897,True,1.813683032989502,0.0155704244971275,0.0052881240844726,0.023135706782341,0.0113720595836639
1898,True,2.2776284217834477,0.0180760845541954,0.0064145326614379,0.0140387862920761,0.0314352512359619
1899,True,1.5281800031661987,0.0055051669478416,0.0177569389343261,0.0136511772871017,0.0194185972213745
1900,True,0.8724503517150879,0.0534070953726768,-0.0174260530620813,-0.0010916737373918,0.0247925221920013
1901,True,1.5316176414489746,0.0159394368529319,0.0077442526817321,0.0177074521780014,0.0195564925670623
1902,True,2.1619715690612797,0.0217324718832969,0.0048432350158691,0.0174922198057174,0.0176668167114257
1903,True,0.9931115508079528,0.068235658109188,0.0893629789352417,0.0440456122159957,0.01759934425354
1904,True,2.2827260494232178,0.0451257452368736,0.0076690316200256,0.0436760634183883,0.0166130065917968
1905,True,0.9766460657119752,0.0127809271216392,-0.002289293333888,0.0127025693655014,0.0173867642879486
