ids,valid,predicted-perf,predicted-util-LUT,predicted-util-DSP,predicted-util-FF,predicted-util-BRAM
913,True,3.9886162281036377,0.0326885804533958,0.0044040083885192,0.0258314460515975,0.0458390414714813
914,True,4.240774631500244,0.0569101199507713,0.0119885802268981,0.0158684700727462,0.0988092124462127
915,True,4.310129165649414,0.0483747944235801,0.0086586475372314,0.012261614203453,0.031511902809143
916,True,4.1475043296813965,0.0145516619086265,0.0048972368240356,0.0088254064321517,0.0223169922828674
917,True,4.637649059295654,0.1128463372588157,0.3897670209407806,0.1105182915925979,0.0247170031070709
918,True,5.1610541343688965,1.0443929433822632,0.7782917022705078,0.503963828086853,0.1180976033210754
919,True,4.178446292877197,0.0340163931250572,0.003954529762268,0.0146038979291915,0.0271788239479064
920,True,4.660388469696045,0.099611185491085,0.0323817133903503,0.0361467450857162,0.0212002992630004
921,True,4.451864719390869,0.0738333687186241,0.0744182467460632,0.1030185669660568,0.0609524846076965
922,True,3.515254020690918,0.0452037081122398,0.0041389465332031,0.0211000889539718,0.0876778364181518
923,True,4.197403430938721,0.0265907272696495,0.007196307182312,0.0153328627347946,0.0349563360214233
924,True,5.108692169189453,0.478245198726654,0.5781238675117493,0.3848998546600342,0.0250060558319091
925,True,4.212703227996826,0.0191659554839134,0.0070124864578247,0.0103657692670822,0.0314087569713592
926,True,5.27968692779541,1.503390192985535,1.61305034160614,0.7059541344642639,0.0371294915676116
927,True,4.248884677886963,0.0272886976599693,0.0084868669509887,0.0122634023427963,0.0370850265026092
928,True,4.364925861358643,0.0949713811278343,0.2737485766410827,0.0244765728712081,0.0264383852481842
929,True,4.181708812713623,0.0446571335196495,0.0108822584152221,0.0139137357473373,0.0410754382610321
930,True,4.367625236511231,0.1397397220134735,0.0641652345657348,0.1366845220327377,0.1186871230602264
931,True,4.08139705657959,0.1600657999515533,0.5362430810928345,0.0396298021078109,0.0339898467063903
932,True,4.139461994171143,0.0278682336211204,0.007888376712799,0.0241449326276779,0.0364785194396972
933,True,4.062561988830566,0.3127476274967193,0.2416896820068359,0.0835280865430831,0.0511777698993682
934,True,4.934536457061768,0.2591261863708496,0.5785620212554932,0.1025721877813339,0.0347338616847991
935,True,5.13328218460083,0.1446781456470489,0.0884226560592651,0.067213162779808,0.0999855697154998
936,True,3.848234176635742,0.0366537794470787,0.0044482946395874,0.0090024918317794,0.0244443416595459
937,True,4.677042007446289,0.1675091087818145,0.4323554933071136,0.1139696687459945,0.0299993753433227
938,True,5.177594184875488,1.0575687885284424,1.2033648490905762,0.7312963008880615,0.0379073023796081
939,True,4.309495449066162,0.0318832024931907,0.0060482621192932,0.004890963435173,0.0198667049407959
