gname,pragma,acutal-perf,predicted-perf,acutal-util-LUT,predicted-util-LUT,acutal-util-FF,predicted-util-FF,acutal-util-DSP,predicted-util-DSP,acutal-util-BRAM,predicted-util-BRAM
doitgen,50.0-100.0-1.0-1.0-4.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,3.720974922180176,0.0,0.5908403396606445,0.0,0.41255122423171997,0.0,1.4690190553665161,0.0,0.025093019008636475
doitgen,50.0-1.0-100.0-1.0-20.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.043924331665039,0.0,0.038542114198207855,0.0,0.01380293071269989,0.0,0.007781565189361572,0.0,0.00811120867729187
doitgen,50.0-50.0-1.0-1.0-1.0-4.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,1.8596762418746948,0.0,0.0982823595404625,0.0,0.11286602914333344,0.0,0.020099937915802002,0.0,0.01944643259048462
doitgen,50.0-1.0-100.0-25.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.049631357192993,0.0,0.027873478829860687,0.0,0.014277324080467224,0.0,0.00957787036895752,0.0,0.008394837379455566
doitgen,1.0-50.0-1.0-1.0-1.0-30.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.491726398468018,0.0,0.5938823223114014,0.0,0.45898401737213135,0.0,1.3214826583862305,0.0,0.01704549789428711
doitgen,1.0-50.0-100.0-1.0-8.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.8209753036499023,0.0,0.05716928094625473,0.0,0.01550959050655365,0.0,0.01309359073638916,0.0,0.00496906042098999
doitgen,50.0-50.0-100.0-25.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.0862200260162354,0.0,0.034354232251644135,0.0,0.014556095004081726,0.0,0.012263238430023193,0.0,0.00744900107383728
doitgen,100.0-1.0-1.0-25.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.480173587799072,0.0,0.9119417667388916,0.0,0.4579637050628662,0.0,1.2713347673416138,0.0,0.036819279193878174
doitgen,50.0-50.0-1.0-2.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,3.1243844032287598,0.0,0.07785161584615707,0.0,0.1329258531332016,0.0,0.027857661247253418,0.0,0.016140520572662354
doitgen,50.0-1.0-1.0-1.0-1.0-2.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,3.2323436737060547,0.0,0.23547890782356262,0.0,0.04718838632106781,0.0,0.40362241864204407,0.0,0.019202500581741333
doitgen,50.0-100.0-1.0-1.0-8.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,3.9847216606140137,0.0,0.6641888618469238,0.0,0.45592617988586426,0.0,1.436636209487915,0.0,0.02812027931213379
doitgen,1.0-1.0-1.0-1.0-4.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,3.468256950378418,0.05000000074505806,0.05303218215703964,0.029999999329447746,0.017261609435081482,0.03999999910593033,0.011652946472167969,0.009999999776482582,0.009697794914245605
doitgen,1.0-50.0-1.0-25.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.598949909210205,0.0,0.6235764026641846,0.0,0.4253696799278259,0.0,1.3355586528778076,0.0,0.01888972520828247
doitgen,1.0-1.0-100.0-1.0-1.0-8.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,1.7317838668823242,0.0,0.08256234973669052,0.0,0.029080316424369812,0.0,0.007781624794006348,0.0,0.0065950751304626465
doitgen,50.0-1.0-100.0-2.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.4308266639709473,0.0,0.06450667232275009,0.0,0.007177397608757019,0.0,0.008273124694824219,0.0,0.010782063007354736
doitgen,50.0-1.0-50.0-4.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.4514541625976562,0.0,0.06347968429327011,0.0,0.007715210318565369,0.0,0.0064239501953125,0.0,0.011788487434387207
doitgen,1.0-100.0-1.0-1.0-4.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,3.707493305206299,0.6100000143051147,0.5931823253631592,0.4099999964237213,0.4130192995071411,1.4299999475479126,1.472782850265503,0.009999999776482582,0.025426149368286133
