ids,valid,predicted-perf,predicted-util-LUT,predicted-util-DSP,predicted-util-FF,predicted-util-BRAM
2459,True,4.30322790145874,0.0373754128813743,0.007837176322937,0.028935894370079,0.0257484018802642
2460,True,4.595179080963135,0.0297759398818016,-0.0003355178632773,0.0203795880079269,0.0510089993476867
2461,True,4.27643632888794,0.0390482172369957,0.0143966674804687,0.0307200998067855,0.0233656167984008
2462,True,4.295496940612793,0.0260695442557334,-0.0069434456527233,0.0283341258764266,0.0261110365390777
2463,True,4.472979068756104,0.0508957728743553,0.0580984354019165,0.060622438788414,0.0246078372001647
2464,True,4.155611515045166,0.0868131145834922,0.285019963979721,0.0989590138196945,0.0219867527484893
2465,True,4.072662353515625,0.0419244393706321,0.066182792186737,0.026845559477806,0.0254061520099639
2466,True,4.1382975578308105,0.1361713111400604,0.3246532082557678,0.1677421778440475,0.0324477851390838
2467,True,4.468576908111572,0.0512212142348289,0.1076538562774658,0.0265598148107528,0.0302804708480834
2468,True,4.508682727813721,0.0844477638602256,0.1386651992797851,0.0683291405439376,0.0322877764701843
2469,True,4.794787406921387,0.0189903602004051,0.0246810317039489,0.0241661518812179,0.0434258878231048
2470,True,4.399454116821289,0.071271501481533,0.0887877941131591,0.0584354847669601,0.0299148857593536
2471,True,4.225125789642334,0.0982129797339439,0.2602992653846741,0.1077513545751571,0.0265533924102783
2472,True,5.5751051902771,0.769635796546936,1.4629557132720947,0.4752969145774841,0.0240519642829895
2473,True,4.759153842926025,0.0307190641760826,0.0197360515594482,0.0263991802930831,0.0573984682559967
2474,True,4.346036911010742,0.0184347853064537,-0.0086061423644423,0.0182157605886459,0.0311247706413269
2475,True,4.46655797958374,0.0572519525885582,0.0736011266708374,0.0635844320058822,0.0246486961841583
2476,True,3.826747894287109,0.4143787920475006,0.9643529653549194,0.3376622200012207,0.0496080517768859
2477,True,4.0926432609558105,0.0380343422293663,0.089357852935791,0.0307468622922897,0.0248962938785552
2478,True,4.688733577728272,0.0202276930212974,0.0227279067039489,0.0220836848020553,0.0348846018314361
2479,True,3.823880672454834,0.4921883344650268,0.6901925802230835,0.3157527446746826,0.0314113497734069
2480,True,4.273983478546143,0.0415595397353172,0.0287641882896423,0.041667565703392,0.0239023566246032
2481,True,3.4512879848480225,0.0289934501051902,0.1354503631591797,0.0825131386518478,0.0194118916988372
2482,True,4.726416110992432,0.1084832176566124,0.2238812446594238,0.1038158982992172,0.0312270820140838
